Month,,Precipitation
18911109,0.5000000, 
18911110,0.5000000, 
18911111,6.400001, 
18911112,1.300000, 
18911113,0.1000000, 
18911114,12.00000, 
18911115,0.000000, 
18911116,0.000000, 
18911117,8.599999, 
18911118,0.000000, 
18911119,0.2000000, 
18911120,0.000000, 
18911121,0.2000000, 
18911122,4.300000, 
18911123,0.000000, 
18911124,0.000000, 
18911125,0.6999999, 
18911126,0.8000001, 
18911127,1.100000, 
18911128,0.1000000, 
18911129,0.000000, 
18911130,0.000000, 
18911201,0.5000000, 
18911202,0.000000, 
18911203,0.000000, 
18911204,0.2000000, 
18911205,0.1000000, 
18911206,2.800000, 
18911207,4.900000, 
18911208,2.900000, 
18911209,0.000000, 
18911210,3.900000, 
18911211,2.500000, 
18911212,0.2000000, 
18911213,7.200000, 
18911214,1.000000, 
18911215,1.300000, 
18911216,16.10000, 
18911217,0.000000, 
18911218,0.2000000, 
18911219,0.000000, 
18911220,0.000000, 
18911221,0.000000, 
18911222,0.000000, 
18911223,0.000000, 
18911224,0.000000, 
18911225,1.400000, 
18911226,0.000000, 
18911227,1.000000, 
18911228,4.400000, 
18911229,4.500000, 
18911230,3.400000, 
18911231,20.90000, 
18920101,2.200000, 
18920102,0.6999999, 
18920103,0.000000, 
18920104,0.6000000, 
18920105,2.000000, 
18920106,0.6000000, 
18920107,4.100000, 
18920108,0.000000, 
18920109,2.400000, 
18920110,0.000000, 
18920111,0.3000000, 
18920112,0.000000, 
18920113,0.000000, 
18920114,0.000000, 
18920115,0.000000, 
18920116,0.000000, 
18920117,0.000000, 
18920118,0.000000, 
18920119,0.000000, 
18920120,0.000000, 
18920121,0.000000, 
18920122,3.800000, 
18920123,3.400000, 
18920124,0.6000000, 
18920125,0.2000000, 
18920126,1.800000, 
18920127,6.099999, 
18920128,0.8000001, 
18920129,6.700000, 
18920130,1.900000, 
18920131,0.000000, 
18920201,0.000000, 
18920202,0.000000, 
18920203,0.000000, 
18920204,0.2000000, 
18920205,5.800000, 
18920206,0.2000000, 
18920207,2.700000, 
18920208,2.100000, 
18920209,0.000000, 
18920210,1.700000, 
18920211,1.600000, 
18920212,0.1000000, 
18920213,0.6000000, 
18920214,0.000000, 
18920215,0.000000, 
18920216,0.3000000, 
18920217,0.000000, 
18920218,0.3000000, 
18920219,0.000000, 
18920220,0.000000, 
18920221,0.000000, 
18920222,0.000000, 
18920223,0.000000, 
18920224,0.000000, 
18920225,0.000000, 
18920226,0.000000, 
18920227,0.000000, 
18920228,0.000000, 
18920229,0.000000, 
18920301,0.000000, 
18920302,0.000000, 
18920303,0.000000, 
18920304,0.000000, 
18920305,1.000000, 
18920306,0.000000, 
18920307,0.000000, 
18920308,0.000000, 
18920309,0.000000, 
18920310,0.000000, 
18920311,8.000000, 
18920312,1.500000, 
18920313,0.000000, 
18920314,0.3000000, 
18920315,0.000000, 
18920316,0.000000, 
18920317,0.000000, 
18920318,0.000000, 
18920319,0.000000, 
18920320,0.000000, 
18920321,0.000000, 
18920322,0.000000, 
18920323,0.2000000, 
18920324,0.000000, 
18920325,0.000000, 
18920326,0.000000, 
18920327,5.599999, 
18920328,7.500000, 
18920329,0.000000, 
18920330,0.000000, 
18920331,0.000000, 
18920401,0.000000, 
18920402,0.000000, 
18920403,0.000000, 
18920404,0.000000, 
18920405,0.000000, 
18920406,0.000000, 
18920407,0.000000, 
18920408,0.000000, 
18920409,0.000000, 
18920410,0.000000, 
18920411,0.000000, 
18920412,0.000000, 
18920413,0.000000, 
18920414,0.3000000, 
18920415,0.000000, 
18920416,0.000000, 
18920417,0.000000, 
18920418,0.000000, 
18920419,0.000000, 
18920420,0.000000, 
18920421,0.000000, 
18920422,0.3000000, 
18920423,0.000000, 
18920424,1.500000, 
18920425,1.100000, 
18920426,0.9000000, 
18920427,0.000000, 
18920428,0.000000, 
18920429,0.4000000, 
18920430,0.000000, 
18920501,5.500000, 
18920502,9.800000, 
18920503,0.1000000, 
18920504,0.000000, 
18920505,0.000000, 
18920506,3.600000, 
18920507,0.000000, 
18920508,0.000000, 
18920509,0.000000, 
18920510,0.000000, 
18920511,0.000000, 
18920512,0.000000, 
18920513,0.000000, 
18920514,0.3000000, 
18920515,3.700000, 
18920516,2.500000, 
18920517,2.400000, 
18920518,0.2000000, 
18920519,14.50000, 
18920520,6.800000, 
18920521,4.600000, 
18920522,2.000000, 
18920523,0.000000, 
18920524,0.000000, 
18920525,0.000000, 
18920526,0.000000, 
18920527,0.000000, 
18920528,0.000000, 
18920529,0.000000, 
18920530,0.000000, 
18920531,0.000000, 
18920601,11.80000, 
18920602,0.2000000, 
18920603,2.300000, 
18920604,0.000000, 
18920605,2.100000, 
18920606,1.200000, 
18920607,0.000000, 
18920608,0.000000, 
18920609,0.000000, 
18920610,0.000000, 
18920611,5.000000, 
18920612,0.000000, 
18920613,3.300000, 
18920614,0.000000, 
18920615,0.000000, 
18920616,0.000000, 
18920617,0.000000, 
18920618,0.000000, 
18920619,0.000000, 
18920620,0.6000000, 
18920621,2.300000, 
18920622,0.000000, 
18920623,9.000000, 
18920624,0.000000, 
18920625,0.000000, 
18920626,0.000000, 
18920627,0.000000, 
18920628,0.000000, 
18920629,4.200000, 
18920630,1.900000, 
18920701,0.000000, 
18920702,0.000000, 
18920703,0.000000, 
18920704,2.700000, 
18920705,0.000000, 
18920706,7.400001, 
18920707,3.100000, 
18920708,0.000000, 
18920709,0.000000, 
18920710,0.9000000, 
18920711,0.000000, 
18920712,0.000000, 
18920713,64.60000, 
18920714,0.000000, 
18920715,0.3000000, 
18920716,0.000000, 
18920717,2.800000, 
18920718,0.000000, 
18920719,0.2000000, 
18920720,0.3000000, 
18920721,0.000000, 
18920722,0.000000, 
18920723,0.000000, 
18920724,0.000000, 
18920725,0.000000, 
18920726,0.000000, 
18920727,0.000000, 
18920728,0.000000, 
18920729,0.000000, 
18920730,0.000000, 
18920731,0.000000, 
18920801,5.400001, 
18920802,8.800000, 
18920803,0.000000, 
18920804,4.800000, 
18920805,0.2000000, 
18920806,0.8000001, 
18920807,2.400000, 
18920808,0.000000, 
18920809,1.900000, 
18920810,0.3000000, 
18920811,0.000000, 
18920812,0.000000, 
18920813,0.000000, 
18920814,0.000000, 
18920815,0.000000, 
18920816,0.000000, 
18920817,0.000000, 
18920818,0.000000, 
18920819,0.000000, 
18920820,0.000000, 
18920821,0.000000, 
18920822,0.000000, 
18920823,0.000000, 
18920824,0.000000, 
18920825,10.60000, 
18920826,3.000000, 
18920827,0.000000, 
18920828,0.000000, 
18920829,0.000000, 
18920830,0.2000000, 
18920831,11.40000, 
18920901,0.000000, 
18920902,0.000000, 
18920903,0.000000, 
18920904,0.2000000, 
18920905,0.000000, 
18920906,0.1000000, 
18920907,4.500000, 
18920908,1.000000, 
18920909,0.000000, 
18920910,0.000000, 
18920911,0.000000, 
18920912,0.000000, 
18920913,0.000000, 
18920914,0.000000, 
18920915,5.500000, 
18920916,0.000000, 
18920917,3.000000, 
18920918,0.000000, 
18920919,0.000000, 
18920920,0.4000000, 
18920921,3.200000, 
18920922,14.10000, 
18920923,0.000000, 
18920924,0.000000, 
18920925,0.000000, 
18920926,0.000000, 
18920927,0.000000, 
18920928,6.800000, 
18920929,0.000000, 
18920930,0.000000, 
18921001,0.000000, 
18921002,0.6999999, 
18921003,0.2000000, 
18921004,0.000000, 
18921005,0.000000, 
18921006,1.400000, 
18921007,0.000000, 
18921008,1.900000, 
18921009,1.900000, 
18921010,0.000000, 
18921011,0.000000, 
18921012,1.000000, 
18921013,0.000000, 
18921014,0.000000, 
18921015,1.600000, 
18921016,3.000000, 
18921017,3.900000, 
18921018,0.000000, 
18921019,0.000000, 
18921020,0.000000, 
18921021,0.000000, 
18921022,1.800000, 
18921023,1.100000, 
18921024,0.000000, 
18921025,0.000000, 
18921026,0.000000, 
18921027,0.000000, 
18921028,0.000000, 
18921029,0.000000, 
18921030,0.000000, 
18921031,0.000000, 
18921101,0.000000, 
18921102,0.3000000, 
18921103,0.9000000, 
18921104,2.300000, 
18921105,0.000000, 
18921106,0.000000, 
18921107,0.000000, 
18921108,0.000000, 
18921109,0.000000, 
18921110,0.000000, 
18921111,0.000000, 
18921112,0.000000, 
18921113,0.000000, 
18921114,0.000000, 
18921115,0.000000, 
18921116,0.000000, 
18921117,0.000000, 
18921118,0.000000, 
18921119,0.000000, 
18921120,0.000000, 
18921121,0.000000, 
18921122,0.000000, 
18921123,1.300000, 
18921124,2.400000, 
18921125,0.2000000, 
18921126,0.000000, 
18921127,0.000000, 
18921128,0.1000000, 
18921129,5.100000, 
18921130,0.5000000, 
18921201,5.500000, 
18921202,2.000000, 
18921203,0.6999999, 
18921204,6.099999, 
18921205,0.000000, 
18921206,4.700000, 
18921207,0.9000000, 
18921208,1.700000, 
18921209,0.000000, 
18921210,0.000000, 
18921211,0.000000, 
18921212,10.30000, 
18921213,0.6000000, 
18921214,7.000000, 
18921215,17.50000, 
18921216,0.000000, 
18921217,2.700000, 
18921218,0.2000000, 
18921219,1.200000, 
18921220,4.000000, 
18921221,0.000000, 
18921222,0.000000, 
18921223,0.000000, 
18921224,0.000000, 
18921225,0.1000000, 
18921226,0.1000000, 
18921227,0.000000, 
18921228,0.3000000, 
18921229,2.800000, 
18921230,0.9000000, 
18921231,0.2000000, 
18930101,0.5000000, 
18930102,0.2000000, 
18930103,2.600000, 
18930104,2.200000, 
18930105,0.000000, 
18930106,0.000000, 
18930107,0.000000, 
18930108,0.000000, 
18930109,0.000000, 
18930110,0.2000000, 
18930111,0.000000, 
18930112,0.000000, 
18930113,9.000000, 
18930114,1.200000, 
18930115,0.3000000, 
18930116,4.500000, 
18930117,0.000000, 
18930118,0.000000, 
18930119,0.000000, 
18930120,3.500000, 
18930121,1.500000, 
18930122,0.000000, 
18930123,0.000000, 
18930124,3.500000, 
18930125,0.4000000, 
18930126,0.000000, 
18930127,0.000000, 
18930128,0.000000, 
18930129,0.000000, 
18930130,0.6999999, 
18930131,2.000000, 
18930201,8.800000, 
18930202,2.800000, 
18930203,0.1000000, 
18930204,0.000000, 
18930205,0.000000, 
18930206,0.000000, 
18930207,1.700000, 
18930208,5.200000, 
18930209,5.000000, 
18930210,4.500000, 
18930211,1.500000, 
18930212,0.9000000, 
18930213,5.000000, 
18930214,9.900001, 
18930215,0.1000000, 
18930216,0.000000, 
18930217,4.100000, 
18930218,5.500000, 
18930219,14.80000, 
18930220,2.800000, 
18930221,0.5000000, 
18930222,9.300000, 
18930223,0.2000000, 
18930224,0.000000, 
18930225,0.000000, 
18930226,0.000000, 
18930227,0.000000, 
18930228,1.400000, 
18930301,3.600000, 
18930302,2.000000, 
18930303,1.200000, 
18930304,0.4000000, 
18930305,2.900000, 
18930306,0.6999999, 
18930307,4.000000, 
18930308,2.200000, 
18930309,2.000000, 
18930310,4.300000, 
18930311,0.000000, 
18930312,0.000000, 
18930313,0.2000000, 
18930314,6.099999, 
18930315,0.9000000, 
18930316,1.100000, 
18930317,1.500000, 
18930318,0.3000000, 
18930319,1.900000, 
18930320,1.100000, 
18930321,0.1000000, 
18930322,0.000000, 
18930323,0.000000, 
18930324,0.000000, 
18930325,0.000000, 
18930326,0.000000, 
18930327,0.000000, 
18930328,0.000000, 
18930329,0.000000, 
18930330,0.000000, 
18930331,0.000000, 
18930401,0.000000, 
18930402,0.000000, 
18930403,0.000000, 
18930404,0.000000, 
18930405,0.000000, 
18930406,0.000000, 
18930407,0.000000, 
18930408,0.000000, 
18930409,0.000000, 
18930410,0.000000, 
18930411,0.000000, 
18930412,0.000000, 
18930413,0.000000, 
18930414,0.000000, 
18930415,0.000000, 
18930416,0.5000000, 
18930417,0.000000, 
18930418,0.000000, 
18930419,0.000000, 
18930420,0.000000, 
18930421,0.000000, 
18930422,0.000000, 
18930423,0.000000, 
18930424,0.000000, 
18930425,0.000000, 
18930426,0.000000, 
18930427,0.000000, 
18930428,0.000000, 
18930429,0.000000, 
18930430,0.1000000, 
18930501,2.200000, 
18930502,3.200000, 
18930503,5.000000, 
18930504,1.100000, 
18930505,0.000000, 
18930506,2.600000, 
18930507,0.9000000, 
18930508,0.000000, 
18930509,0.000000, 
18930510,0.000000, 
18930511,0.000000, 
18930512,0.000000, 
18930513,0.000000, 
18930514,0.000000, 
18930515,0.000000, 
18930516,0.000000, 
18930517,0.1000000, 
18930518,0.1000000, 
18930519,4.900000, 
18930520,0.000000, 
18930521,0.000000, 
18930522,0.000000, 
18930523,0.000000, 
18930524,0.8000001, 
18930525,0.000000, 
18930526,1.400000, 
18930527,0.4000000, 
18930528,0.000000, 
18930529,0.000000, 
18930530,0.000000, 
18930531,0.000000, 
18930601,0.3000000, 
18930602,0.000000, 
18930603,0.000000, 
18930604,0.000000, 
18930605,0.000000, 
18930606,0.000000, 
18930607,0.000000, 
18930608,0.000000, 
18930609,0.000000, 
18930610,1.300000, 
18930611,2.500000, 
18930612,2.600000, 
18930613,0.000000, 
18930614,0.000000, 
18930615,0.000000, 
18930616,0.000000, 
18930617,0.000000, 
18930618,0.000000, 
18930619,1.500000, 
18930620,0.000000, 
18930621,0.000000, 
18930622,0.000000, 
18930623,2.200000, 
18930624,4.100000, 
18930625,3.400000, 
18930626,6.700000, 
18930627,0.000000, 
18930628,1.000000, 
18930629,0.000000, 
18930630,0.000000, 
18930701,0.000000, 
18930702,0.000000, 
18930703,0.000000, 
18930704,0.000000, 
18930705,0.000000, 
18930706,0.000000, 
18930707,0.000000, 
18930708,0.000000, 
18930709,0.000000, 
18930710,0.000000, 
18930711,15.00000, 
18930712,0.000000, 
18930713,0.000000, 
18930714,0.000000, 
18930715,0.000000, 
18930716,0.000000, 
18930717,1.900000, 
18930718,0.5000000, 
18930719,0.000000, 
18930720,0.2000000, 
18930721,0.000000, 
18930722,27.20000, 
18930723,0.000000, 
18930724,0.000000, 
18930725,0.000000, 
18930726,0.1000000, 
18930727,3.800000, 
18930728,1.000000, 
18930729,24.70000, 
18930730,0.1000000, 
18930731,6.700000, 
18930801,0.000000, 
18930802,0.000000, 
18930803,0.000000, 
18930804,0.3000000, 
18930805,0.000000, 
18930806,0.000000, 
18930807,0.000000, 
18930808,0.000000, 
18930809,0.000000, 
18930810,0.000000, 
18930811,0.000000, 
18930812,0.000000, 
18930813,2.500000, 
18930814,0.000000, 
18930815,0.000000, 
18930816,0.000000, 
18930817,0.000000, 
18930818,0.000000, 
18930819,0.000000, 
18930820,0.000000, 
18930821,1.200000, 
18930822,0.6000000, 
18930823,0.4000000, 
18930824,1.200000, 
18930825,0.4000000, 
18930826,4.400000, 
18930827,4.700000, 
18930828,0.000000, 
18930829,0.3000000, 
18930830,2.700000, 
18930831,2.400000, 
18930901,0.2000000, 
18930902,6.400001, 
18930903,0.000000, 
18930904,0.6999999, 
18930905,0.000000, 
18930906,0.000000, 
18930907,13.40000, 
18930908,1.300000, 
18930909,0.6000000, 
18930910,1.200000, 
18930911,0.000000, 
18930912,0.000000, 
18930913,0.000000, 
18930914,1.500000, 
18930915,0.000000, 
18930916,0.4000000, 
18930917,0.8000001, 
18930918,0.000000, 
18930919,0.000000, 
18930920,0.000000, 
18930921,1.400000, 
18930922,0.000000, 
18930923,0.000000, 
18930924,0.000000, 
18930925,0.8000001, 
18930926,0.8000001, 
18930927,4.000000, 
18930928,2.000000, 
18930929,1.800000, 
18930930,0.1000000, 
18931001,7.500000, 
18931002,0.6000000, 
18931003,0.4000000, 
18931004,0.8000001, 
18931005,7.599999, 
18931006,0.5000000, 
18931007,0.000000, 
18931008,0.000000, 
18931009,0.000000, 
18931010,0.000000, 
18931011,0.000000, 
18931012,1.100000, 
18931013,0.000000, 
18931014,8.099999, 
18931015,10.10000, 
18931016,15.10000, 
18931017,0.3000000, 
18931018,0.1000000, 
18931019,1.300000, 
18931020,0.5000000, 
18931021,2.300000, 
18931022,4.100000, 
18931023,0.5000000, 
18931024,0.000000, 
18931025,0.000000, 
18931026,2.300000, 
18931027,0.2000000, 
18931028,0.6999999, 
18931029,4.000000, 
18931030,3.600000, 
18931031,5.800000, 
18931101,3.600000, 
18931102,1.700000, 
18931103,4.500000, 
18931104,1.800000, 
18931105,0.8000001, 
18931106,0.000000, 
18931107,0.000000, 
18931108,0.6999999, 
18931109,0.000000, 
18931110,0.000000, 
18931111,0.3000000, 
18931112,0.1000000, 
18931113,0.000000, 
18931114,0.000000, 
18931115,16.60000, 
18931116,0.000000, 
18931117,1.000000, 
18931118,4.900000, 
18931119,18.90000, 
18931120,1.500000, 
18931121,0.000000, 
18931122,0.000000, 
18931123,0.000000, 
18931124,0.000000, 
18931125,6.500000, 
18931126,6.500000, 
18931127,0.000000, 
18931128,7.400001, 
18931129,0.000000, 
18931130,0.1000000, 
18931201,10.20000, 
18931202,0.000000, 
18931203,0.000000, 
18931204,3.800000, 
18931205,0.3000000, 
18931206,0.000000, 
18931207,0.2000000, 
18931208,0.000000, 
18931209,0.000000, 
18931210,0.000000, 
18931211,0.000000, 
18931212,1.300000, 
18931213,0.2000000, 
18931214,0.8000001, 
18931215,0.5000000, 
18931216,0.000000, 
18931217,0.000000, 
18931218,0.000000, 
18931219,0.000000, 
18931220,2.000000, 
18931221,0.000000, 
18931222,0.000000, 
18931223,0.2000000, 
18931224,0.000000, 
18931225,1.600000, 
18931226,2.900000, 
18931227,0.1000000, 
18931228,0.000000, 
18931229,0.000000, 
18931230,0.000000, 
18931231,0.8000001, 
18940101,0.6000000, 
18940102,0.000000, 
18940103,0.000000, 
18940104,0.000000, 
18940105,0.000000, 
18940106,0.000000, 
18940107,0.000000, 
18940108,0.000000, 
18940109,0.000000, 
18940110,0.000000, 
18940111,0.000000, 
18940112,0.000000, 
18940113,0.000000, 
18940114,0.000000, 
18940115,0.6000000, 
18940116,0.000000, 
18940117,2.800000, 
18940118,6.900001, 
18940119,0.3000000, 
18940120,1.900000, 
18940121,0.1000000, 
18940122,0.000000, 
18940123,0.000000, 
18940124,0.000000, 
18940125,0.000000, 
18940126,0.000000, 
18940127,0.000000, 
18940128,1.000000, 
18940129,0.000000, 
18940130,0.6999999, 
18940131,7.599999, 
18940201,1.100000, 
18940202,3.900000, 
18940203,3.700000, 
18940204,2.400000, 
18940205,0.4000000, 
18940206,0.4000000, 
18940207,2.700000, 
18940208,0.3000000, 
18940209,2.800000, 
18940210,6.700000, 
18940211,17.70000, 
18940212,0.000000, 
18940213,1.200000, 
18940214,0.3000000, 
18940215,1.000000, 
18940216,0.000000, 
18940217,0.5000000, 
18940218,0.000000, 
18940219,0.000000, 
18940220,0.000000, 
18940221,0.000000, 
18940222,0.000000, 
18940223,0.000000, 
18940224,2.400000, 
18940225,7.200000, 
18940226,1.800000, 
18940227,0.8000001, 
18940228,5.000000, 
18940301,0.000000, 
18940302,0.9000000, 
18940303,0.000000, 
18940304,1.500000, 
18940305,1.700000, 
18940306,5.200000, 
18940307,3.800000, 
18940308,1.800000, 
18940309,0.5000000, 
18940310,1.500000, 
18940311,5.599999, 
18940312,6.099999, 
18940313,0.4000000, 
18940314,0.8000001, 
18940315,0.3000000, 
18940316,2.600000, 
18940317,0.000000, 
18940318,0.000000, 
18940319,0.000000, 
18940320,0.000000, 
18940321,0.000000, 
18940322,0.000000, 
18940323,0.000000, 
18940324,0.000000, 
18940325,0.000000, 
18940326,0.000000, 
18940327,0.000000, 
18940328,0.000000, 
18940329,0.000000, 
18940330,0.000000, 
18940331,0.000000, 
18940401,0.000000, 
