Month,,Temperature
18880727,20.40000,,
18880728,20.00000,,
18880729,15.10000,,
18880730,18.00000,,
18880731,19.50000,,
18880801,17.30000,,
18880802,16.60000,,
18880803,14.80000,,
18880804,14.40000,,
18880805,14.90000,,
18880806,12.20000,,
18880807,13.10000,,
18880808,17.10000,,
18880809,19.80000,,
18880810,23.50000,,
18880811,22.80000,,
18880812,20.40000,,
18880813,21.10000,,
18880814,17.10000,,
18880815,15.00000,,
18880816,15.00000,,
18880817,15.00000,,
18880818,15.60000,,
18880819,14.20000,,
18880820,13.50000,,
18880821,15.40000,,
18880822,17.30000,,
18880823,15.90000,,
18880824,17.90000,,
18880825,19.40000,,
18880826,20.40000,,
18880827,19.20000,,
18880828,19.50000,,
18880829,17.90000,,
18880830,16.40000,,
18880831,16.10000,,
18880901,16.20000,,
18880902,16.30000,,
18880903,15.00000,,
18880904,17.60000,,
18880905,18.40000,,
18880906,20.20000,,
18880907,17.10000,,
18880908,15.00000,,
18880909,15.50000,,
18880910,17.80000,,
18880911,14.20000,,
18880912,14.50000,,
18880913,14.00000,,
18880914,14.40000,,
18880915,15.40000,,
18880916,15.60000,,
18880917,13.00000,,
18880918,12.20000,,
18880919,13.60000,,
18880920,14.80000,,
18880921,14.30000,,
18880922,15.70000,,
18880923,16.10000,,
18880924,16.00000,,
18880925,12.60000,,
18880926,10.70000,,
18880927,10.70000,,
18880928,10.60000,,
18880929,13.60000,,
18880930,9.800000,,
18881001,7.200000,,
18881002,7.400001,,
18881003,9.599999,,
18881004,9.099999,,
18881005,5.800000,,
18881006,6.200000,,
18881007,6.200000,,
18881008,8.400001,,
18881009,8.500000,,
18881010,6.200000,,
18881011,8.800000,,
18881012,9.200000,,
18881013,8.200000,,
18881014,5.700000,,
18881015,8.200000,,
18881016,8.200000,,
18881017,8.800000,,
18881018,5.100000,,
18881019,3.400000,,
18881020,3.400000,,
18881021,6.500000,,
18881022,4.600000,,
18881023,6.700000,,
18881024,8.400001,,
18881025,7.300000,,
18881026,11.00000,,
18881027,13.80000,,
18881028,14.60000,,
18881029,12.00000,,
18881030,10.00000,,
18881031,8.099999,,
18881101,8.599999,,
18881102,9.099999,,
18881103,4.400000,,
18881104,4.000000,,
18881105,0.6999999,,
18881106,-3.900000,,
18881107,-4.800000,,
18881108,-0.8000001,,
18881109,0.8000001,,
18881110,-2.200000,,
18881111,-2.400000,,
18881112,-0.4000000,,
18881113,-1.600000,,
18881114,-2.500000,,
18881115,-1.700000,,
18881116,3.300000,,
18881117,7.200000,,
18881118,6.800000,,
18881119,8.599999,,
18881120,6.300000,,
18881121,3.700000,,
18881122,4.700000,,
18881123,9.500000,,
18881124,10.40000,,
18881125,10.40000,,
18881126,8.000000,,
18881127,8.700000,,
18881128,8.500000,,
18881129,5.100000,,
18881130,6.000000,,
18881201,5.500000,,
18881202,5.800000,,
18881203,7.200000,,
18881204,3.200000,,
18881205,2.800000,,
18881206,1.300000,,
18881207,-0.4000000,,
18881208,0.6999999,,
18881209,3.100000,,
18881210,1.800000,,
18881211,1.100000,,
18881212,0.4000000,,
18881213,-1.600000,,
18881214,-3.500000,,
18881215,0.5000000,,
18881216,4.200000,,
18881217,4.500000,,
18881218,2.000000,,
18881219,0.5000000,,
18881220,-1.000000,,
18881221,-0.2000000,,
18881222,1.400000,,
18881223,1.200000,,
18881224,1.000000,,
18881225,4.300000,,
18881226,4.000000,,
18881227,3.400000,,
18881228,1.000000,,
18881229,1.300000,,
18881230,1.000000,,
18881231,0.6999999,,
18890101,0.5000000,,
18890102,-9.599999,,
18890103,-10.20000,,
18890104,-7.500000,,
18890105,-4.900000,,
18890106,-4.300000,,
18890107,-3.200000,,
18890108,-1.400000,,
18890109,-2.700000,,
18890110,-4.700000,,
18890111,-3.900000,,
18890112,0.5000000,,
18890113,-5.599999,,
18890114,-11.70000,,
18890115,-11.30000,,
18890116,-7.400001,,
18890117,-6.400001,,
18890118,-3.600000,,
18890119,1.800000,,
18890120,2.400000,,
18890121,0.1000000,,
18890122,0.2000000,,
18890123,-2.200000,,
18890124,1.400000,,
18890125,3.100000,,
18890126,4.000000,,
18890127,0.5000000,,
18890128,1.900000,,
18890129,2.500000,,
18890130,3.400000,,
18890131,5.300000,,
18890201,5.599999,,
18890202,4.300000,,
18890203,0.6000000,,
18890204,-0.4000000,,
18890205,-4.600000,,
18890206,0.000000,,
18890207,-0.6000000,,
18890208,-1.000000,,
18890209,-0.2000000,,
18890210,-4.900000,,
18890211,-5.000000,,
18890212,-7.599999,,
18890213,-8.400001,,
18890214,-4.500000,,
18890215,1.100000,,
18890216,0.4000000,,
18890217,2.000000,,
18890218,4.000000,,
18890219,4.500000,,
18890220,1.700000,,
18890221,-2.300000,,
18890222,-5.200000,,
18890223,-1.400000,,
18890224,-2.800000,,
18890225,-3.800000,,
18890226,-2.200000,,
18890227,-1.600000,,
18890228,-3.600000,,
18890301,-4.200000,,
18890302,-5.000000,,
18890303,-3.800000,,
18890304,-3.800000,,
18890305,-6.099999,,
18890306,-4.000000,,
18890307,-4.200000,,
18890308,0.6000000,,
18890309,2.000000,,
18890310,3.200000,,
18890311,4.900000,,
18890312,2.700000,,
18890313,2.200000,,
18890314,-1.000000,,
18890315,-5.400001,,
18890316,-2.400000,,
18890317,2.400000,,
18890318,1.500000,,
18890319,2.400000,,
18890320,6.700000,,
18890321,5.800000,,
18890322,0.6000000,,
18890323,4.400000,,
18890324,6.000000,,
18890325,9.000000,,
18890326,6.700000,,
18890327,4.300000,,
18890328,4.500000,,
18890329,5.800000,,
18890330,6.099999,,
18890331,4.800000,,
18890401,6.200000,,
18890402,4.100000,,
18890403,3.900000,,
18890404,3.700000,,
18890405,3.700000,,
18890406,5.800000,,
18890407,5.200000,,
18890408,5.500000,,
18890409,5.800000,,
18890410,7.200000,,
18890411,8.200000,,
18890412,7.099999,,
18890413,7.800000,,
18890414,6.000000,,
18890415,5.900001,,
18890416,3.300000,,
18890417,4.400000,,
18890418,5.900001,,
18890419,9.800000,,
18890420,12.10000,,
18890421,12.00000,,
18890422,12.40000,,
18890423,11.50000,,
18890424,12.70000,,
18890425,14.90000,,
18890426,16.20000,,
18890427,14.60000,,
18890428,14.60000,,
18890429,15.80000,,
18890430,15.80000,,
18890501,17.20000,,
18890502,18.50000,,
18890503,16.90000,,
18890504,18.60000,,
18890505,18.70000,,
18890506,18.00000,,
18890507,16.20000,,
18890508,17.90000,,
18890509,19.20000,,
18890510,18.50000,,
18890511,18.60000,,
18890512,15.90000,,
18890513,18.20000,,
18890514,20.60000,,
18890515,20.90000,,
18890516,16.90000,,
18890517,17.60000,,
18890518,17.50000,,
18890519,18.00000,,
18890520,19.90000,,
18890521,20.40000,,
18890522,21.30000,,
18890523,21.50000,,
18890524,21.40000,,
18890525,20.00000,,
18890526,18.40000,,
18890527,20.50000,,
18890528,22.20000,,
18890529,20.80000,,
18890530,20.00000,,
18890531,23.70000,,
18890601,25.50000,,
18890602,26.30000,,
18890603,26.20000,,
18890604,25.20000,,
18890605,23.40000,,
18890606,23.30000,,
18890607,24.80000,,
18890608,25.70000,,
18890609,25.60000,,
18890610,24.80000,,
18890611,19.00000,,
18890612,20.70000,,
18890613,21.70000,,
18890614,21.50000,,
18890615,22.20000,,
18890616,20.10000,,
18890617,18.40000,,
18890618,19.20000,,
18890619,19.00000,,
18890620,17.40000,,
18890621,17.40000,,
18890622,20.20000,,
18890623,17.60000,,
18890624,18.60000,,
18890625,21.00000,,
18890626,22.40000,,
18890627,22.60000,,
18890628,21.20000,,
18890629,18.90000,,
18890630,19.90000,,
18890701,19.80000,,
18890702,18.80000,,
18890703,18.80000,,
18890704,16.50000,,
18890705,15.40000,,
18890706,16.00000,,
18890707,20.40000,,
18890708,21.00000,,
18890709,22.00000,,
18890710,24.40000,,
18890711,24.20000,,
18890712,21.80000,,
18890713,20.40000,,
18890714,19.90000,,
18890715,17.40000,,
18890716,15.90000,,
18890717,15.40000,,
18890718,15.00000,,
18890719,16.40000,,
18890720,19.80000,,
18890721,19.60000,,
18890722,17.60000,,
18890723,17.40000,,
18890724,17.20000,,
18890725,18.00000,,
18890726,15.10000,,
18890727,16.90000,,
18890728,16.70000,,
18890729,15.60000,,
18890730,16.60000,,
18890731,17.80000,,
18890801,19.40000,,
18890802,21.40000,,
18890803,20.70000,,
18890804,21.40000,,
18890805,20.20000,,
18890806,20.00000,,
18890807,17.90000,,
18890808,16.60000,,
18890809,18.10000,,
18890810,18.10000,,
18890811,16.60000,,
18890812,15.20000,,
18890813,16.40000,,
18890814,13.90000,,
18890815,14.20000,,
18890816,15.30000,,
18890817,18.60000,,
18890818,18.70000,,
18890819,20.40000,,
18890820,18.20000,,
18890821,17.20000,,
18890822,17.60000,,
18890823,15.70000,,
18890824,14.70000,,
18890825,14.00000,,
18890826,13.90000,,
18890827,14.00000,,
18890828,14.90000,,
18890829,16.30000,,
18890830,19.40000,,
18890831,18.80000,,
18890901,16.80000,,
18890902,15.50000,,
18890903,15.80000,,
18890904,16.10000,,
18890905,15.60000,,
18890906,14.80000,,
18890907,14.90000,,
18890908,16.80000,,
18890909,17.40000,,
18890910,17.90000,,
18890911,18.80000,,
18890912,16.20000,,
18890913,12.90000,,
18890914,11.40000,,
18890915,7.800000,,
18890916,8.500000,,
18890917,10.20000,,
18890918,10.80000,,
18890919,10.80000,,
18890920,8.599999,,
18890921,9.000000,,
18890922,7.700000,,
18890923,8.800000,,
18890924,9.900001,,
18890925,10.00000,,
18890926,10.30000,,
18890927,11.80000,,
18890928,11.50000,,
18890929,10.30000,,
18890930,11.20000,,
18891001,8.599999,,
18891002,8.900001,,
18891003,9.700000,,
18891004,10.40000,,
18891005,10.90000,,
18891006,11.00000,,
18891007,12.50000,,
18891008,10.20000,,
18891009,12.40000,,
18891010,12.70000,,
18891011,12.10000,,
18891012,10.20000,,
18891013,9.000000,,
18891014,9.099999,,
18891015,8.900001,,
18891016,8.099999,,
18891017,9.599999,,
18891018,10.20000,,
18891019,9.099999,,
18891020,9.099999,,
18891021,9.800000,,
18891022,10.70000,,
18891023,8.700000,,
18891024,9.500000,,
18891025,6.400001,,
18891026,2.900000,,
18891027,1.100000,,
18891028,6.300000,,
18891029,8.800000,,
18891030,8.900001,,
18891031,8.200000,,
18891101,6.599999,,
18891102,5.100000,,
18891103,5.400001,,
18891104,8.300000,,
18891105,8.599999,,
18891106,6.500000,,
18891107,8.300000,,
18891108,9.200000,,
18891109,6.800000,,
18891110,4.400000,,
18891111,3.100000,,
18891112,3.000000,,
18891113,5.200000,,
18891114,4.900000,,
18891115,2.300000,,
18891116,4.200000,,
18891117,4.600000,,
18891118,5.500000,,
18891119,5.800000,,
18891120,5.000000,,
18891121,5.000000,,
18891122,0.8000001,,
18891123,0.1000000,,
18891124,1.400000,,
18891125,5.400001,,
18891126,2.100000,,
18891127,1.400000,,
18891128,-0.8000001,,
18891129,-0.1000000,,
18891130,-2.000000,,
18891201,-3.200000,,
18891202,-2.200000,,
18891203,1.700000,,
18891204,1.000000,,
18891205,0.1000000,,
18891206,-2.800000,,
18891207,-4.800000,,
18891208,-4.300000,,
18891209,-3.900000,,
18891210,-0.3000000,,
18891211,2.800000,,
18891212,2.200000,,
18891213,1.700000,,
18891214,1.000000,,
18891215,0.2000000,,
18891216,0.000000,,
18891217,0.4000000,,
18891218,2.800000,,
18891219,2.600000,,
18891220,-0.4000000,,
18891221,1.900000,,
18891222,3.900000,,
18891223,6.200000,,
18891224,5.400001,,
18891225,1.600000,,
18891226,-1.200000,,
18891227,-4.300000,,
18891228,-4.700000,,
18891229,-2.900000,,
18891230,-0.3000000,,
18891231,1.400000,,
18900101,-2.900000,,
18900102,-3.200000,,
18900103,-0.6999999,,
18900104,1.000000,,
18900105,0.6999999,,
18900106,5.700000,,
18900107,5.800000,,
18900108,4.200000,,
18900109,2.300000,,
18900110,5.100000,,
18900111,2.400000,,
18900112,2.800000,,
18900113,1.200000,,
18900114,4.300000,,
18900115,4.600000,,
18900116,3.000000,,
18900117,5.100000,,
18900118,2.800000,,
18900119,5.599999,,
18900120,4.400000,,
18900121,3.000000,,
18900122,2.000000,,
18900123,2.900000,,
18900124,1.800000,,
18900125,4.500000,,
18900126,6.500000,,
18900127,5.599999,,
18900128,4.300000,,
18900129,0.8000001,,
18900130,-0.2000000,,
18900131,-1.400000,,
18900201,-3.000000,,
18900202,-3.300000,,
18900203,1.400000,,
18900204,-1.200000,,
18900205,-1.900000,,
18900206,0.2000000,,
18900207,-0.8000001,,
18900208,0.4000000,,
18900209,0.1000000,,
18900210,-1.400000,,
18900211,0.1000000,,
18900212,-2.400000,,
18900213,-3.000000,,
18900214,-2.000000,,
18900215,-2.400000,,
18900216,-1.400000,,
18900217,0.4000000,,
18900218,-1.200000,,
18900219,-2.000000,,
18900220,-2.700000,,
18900221,-0.8000001,,
18900222,0.2000000,,
18900223,0.6999999,,
18900224,1.000000,,
18900225,1.100000,,
18900226,0.3000000,,
18900227,-2.200000,,
18900228,-4.800000,,
18900301,-6.200000,,
18900302,-5.400001,,
18900303,-3.800000,,
18900304,-4.400000,,
18900305,-3.200000,,
18900306,0.2000000,,
18900307,3.300000,,
18900308,5.200000,,
18900309,4.200000,,
18900310,2.200000,,
18900311,6.400001,,
18900312,8.400001,,
18900313,8.099999,,
18900314,6.700000,,
18900315,7.200000,,
18900316,9.800000,,
18900317,11.50000,,
18900318,9.099999,,
18900319,13.60000,,
18900320,11.50000,,
18900321,7.400001,,
18900322,8.400001,,
18900323,8.300000,,
18900324,7.599999,,
18900325,11.40000,,
18900326,11.00000,,
18900327,11.80000,,
18900328,13.50000,,
18900329,16.80000,,
18900330,10.20000,,
18900331,5.599999,,
18900401,6.200000,,
18900402,5.000000,,
18900403,6.599999,,
18900404,7.000000,,
18900405,9.599999,,
18900406,10.90000,,
18900407,11.60000,,
18900408,8.300000,,
18900409,8.200000,,
18900410,5.900001,,
18900411,5.500000,,
18900412,7.400001,,
18900413,4.700000,,
18900414,5.400001,,
18900415,9.000000,,
18900416,10.20000,,
18900417,13.10000,,
18900418,14.60000,,
18900419,12.30000,,
18900420,8.599999,,
18900421,7.599999,,
18900422,10.00000,,
18900423,9.400001,,
18900424,10.40000,,
18900425,11.60000,,
18900426,9.300000,,
18900427,10.20000,,
18900428,11.80000,,
18900429,10.30000,,
18900430,10.80000,,
18900501,13.40000,,
18900502,16.00000,,
18900503,14.00000,,
18900504,15.80000,,
18900505,17.00000,,
18900506,15.40000,,
18900507,15.60000,,
18900508,17.60000,,
18900509,14.60000,,
18900510,17.00000,,
18900511,18.40000,,
18900512,22.00000,,
18900513,21.30000,,
18900514,12.20000,,
18900515,13.10000,,
18900516,15.10000,,
18900517,16.80000,,
18900518,18.00000,,
18900519,16.10000,,
18900520,22.30000,,
18900521,22.60000,,
18900522,20.10000,,
18900523,17.00000,,
18900524,17.00000,,
18900525,19.60000,,
18900526,12.20000,,
18900527,11.10000,,
18900528,13.60000,,
18900529,11.90000,,
18900530,12.40000,,
18900531,10.90000,,
18900601,10.80000,,
18900602,13.00000,,
18900603,16.60000,,
18900604,20.00000,,
18900605,21.30000,,
18900606,20.70000,,
18900607,15.40000,,
18900608,11.60000,,
18900609,14.00000,,
18900610,17.20000,,
18900611,17.10000,,
18900612,16.30000,,
18900613,14.70000,,
18900614,17.00000,,
18900615,12.60000,,
18900616,14.50000,,
18900617,18.30000,,
18900618,13.10000,,
18900619,13.20000,,
18900620,13.10000,,
18900621,16.10000,,
18900622,15.80000,,
18900623,15.70000,,
18900624,15.40000,,
18900625,15.80000,,
18900626,18.40000,,
18900627,18.60000,,
18900628,18.30000,,
18900629,16.90000,,
18900630,16.80000,,
18900701,18.70000,,
18900702,15.30000,,
18900703,17.10000,,
18900704,18.70000,,
18900705,19.00000,,
18900706,15.90000,,
18900707,14.90000,,
18900708,15.20000,,
18900709,18.70000,,
18900710,15.90000,,
18900711,15.20000,,
18900712,13.80000,,
18900713,16.30000,,
18900714,19.60000,,
18900715,23.00000,,
18900716,21.80000,,
18900717,22.50000,,
18900718,21.10000,,
18900719,18.20000,,
18900720,18.80000,,
18900721,18.40000,,
18900722,16.40000,,
18900723,15.20000,,
18900724,14.60000,,
18900725,13.80000,,
18900726,14.60000,,
18900727,18.00000,,
18900728,21.60000,,
18900729,19.50000,,
18900730,19.40000,,
18900731,21.60000,,
18900801,25.10000,,
18900802,24.60000,,
18900803,19.40000,,
18900804,20.60000,,
18900805,21.40000,,
18900806,23.80000,,
18900807,22.40000,,
18900808,20.60000,,
18900809,19.20000,,
18900810,20.20000,,
18900811,20.80000,,
18900812,19.00000,,
18900813,19.60000,,
18900814,18.80000,,
18900815,18.10000,,
18900816,21.40000,,
18900817,21.60000,,
18900818,23.80000,,
18900819,24.80000,,
18900820,20.50000,,
18900821,18.50000,,
18900822,15.90000,,
18900823,16.80000,,
18900824,17.50000,,
18900825,14.60000,,
18900826,15.10000,,
18900827,16.60000,,
18900828,15.30000,,
18900829,15.20000,,
18900830,12.30000,,
18900831,12.30000,,
18900901,10.90000,,
18900902,12.20000,,
18900903,13.10000,,
18900904,14.70000,,
18900905,14.60000,,
18900906,15.30000,,
18900907,14.50000,,
18900908,14.70000,,
18900909,15.40000,,
18900910,14.10000,,
18900911,14.40000,,
18900912,12.60000,,
18900913,13.20000,,
18900914,14.60000,,
18900915,14.20000,,
18900916,15.30000,,
18900917,14.20000,,
18900918,14.50000,,
18900919,15.50000,,
18900920,16.20000,,
18900921,16.20000,,
18900922,18.00000,,
18900923,18.20000,,
18900924,15.80000,,
18900925,15.90000,,
18900926,14.00000,,
18900927,17.70000,,
18900928,17.50000,,
18900929,16.90000,,
18900930,16.00000,,
18901001,17.40000,,
18901002,9.900001,,
18901003,12.10000,,
18901004,13.10000,,
18901005,14.30000,,
18901006,15.20000,,
18901007,13.40000,,
18901008,8.300000,,
18901009,8.300000,,
18901010,12.00000,,
18901011,14.70000,,
18901012,14.10000,,
18901013,12.40000,,
18901014,12.80000,,
18901015,12.20000,,
18901016,9.000000,,
18901017,6.900001,,
18901018,6.700000,,
18901019,7.200000,,
18901020,3.500000,,
18901021,2.300000,,
18901022,2.000000,,
18901023,2.000000,,
18901024,5.200000,,
18901025,7.300000,,
18901026,6.200000,,
18901027,4.800000,,
18901028,3.300000,,
18901029,2.000000,,
18901030,5.599999,,
18901031,5.599999,,
18901101,7.300000,,
18901102,8.300000,,
18901103,8.400001,,
18901104,7.200000,,
18901105,7.099999,,
18901106,7.400001,,
18901107,6.200000,,
18901108,5.800000,,
18901109,6.800000,,
18901110,7.700000,,
18901111,7.700000,,
18901112,7.300000,,
18901113,7.200000,,
18901114,5.400001,,
18901115,8.200000,,
18901116,6.500000,,
18901117,4.800000,,
18901118,3.200000,,
18901119,2.600000,,
18901120,8.099999,,
18901121,8.599999,,
18901122,6.700000,,
18901123,6.900001,,
18901124,3.700000,,
18901125,-3.000000,,
18901126,-12.10000,,
18901127,-11.60000,,
18901128,-9.599999,,
18901129,-4.600000,,
18901130,-1.700000,,
18901201,-0.6999999,,
18901202,0.2000000,,
18901203,-0.9000000,,
18901204,-1.600000,,
18901205,0.4000000,,
18901206,0.8000001,,
18901207,-0.6000000,,
18901208,0.000000,,
18901209,0.9000000,,
18901210,0.4000000,,
18901211,0.4000000,,
18901212,-0.1000000,,
18901213,0.1000000,,
18901214,-7.099999,,
18901215,-10.80000,,
18901216,-9.099999,,
18901217,-7.099999,,
18901218,-10.30000,,
18901219,-10.70000,,
